day,oblast,viina_events,viina_uav_events,viina_airstrike_events
2025-06-25 00:00:00+00:00,Донецька область,5,1,4
2025-06-25 00:00:00+00:00,Житомирська область,1,1,0
2025-06-25 00:00:00+00:00,Київська область,4,2,3
2025-06-25 00:00:00+00:00,Луганська область,1,1,0
2025-06-25 00:00:00+00:00,Львівська область,1,1,0
2025-06-25 00:00:00+00:00,Одеська область,1,1,0
2025-06-25 00:00:00+00:00,Сумська область,2,2,0
2025-06-25 00:00:00+00:00,Харківська область,1,1,0
2025-06-25 00:00:00+00:00,Черкаська область,1,1,0
2025-06-26 00:00:00+00:00,Дніпропетровська область,3,1,3
2025-06-26 00:00:00+00:00,Донецька область,3,3,1
2025-06-26 00:00:00+00:00,Запорізька область,2,2,0
2025-06-26 00:00:00+00:00,Київська область,2,1,1
2025-06-26 00:00:00+00:00,Луганська область,1,1,0
2025-06-26 00:00:00+00:00,Одеська область,1,1,1
2025-06-26 00:00:00+00:00,Сумська область,5,5,0
2025-06-26 00:00:00+00:00,Харківська область,2,2,0
2025-06-26 00:00:00+00:00,Чернігівська область,1,1,0
2025-06-27 00:00:00+00:00,Волинська область,1,1,0
2025-06-27 00:00:00+00:00,Дніпропетровська область,3,2,1
2025-06-27 00:00:00+00:00,Донецька область,3,3,0
2025-06-27 00:00:00+00:00,Запорізька область,3,2,1
2025-06-27 00:00:00+00:00,Київська область,1,1,0
2025-06-27 00:00:00+00:00,Луганська область,1,1,0
2025-06-27 00:00:00+00:00,Одеська область,1,1,0
2025-06-27 00:00:00+00:00,Сумська область,2,2,0
2025-06-27 00:00:00+00:00,Харківська область,1,1,0
2025-06-27 00:00:00+00:00,Херсонська область,3,2,1
2025-06-28 00:00:00+00:00,Автономна Республіка Крим,1,0,1
2025-06-28 00:00:00+00:00,Дніпропетровська область,2,1,1
2025-06-28 00:00:00+00:00,Донецька область,3,3,0
2025-06-28 00:00:00+00:00,Київська область,3,3,0
2025-06-28 00:00:00+00:00,Луганська область,1,1,0
2025-06-28 00:00:00+00:00,Львівська область,2,1,1
2025-06-28 00:00:00+00:00,Одеська область,5,5,0
2025-06-28 00:00:00+00:00,Харківська область,4,4,0
2025-06-28 00:00:00+00:00,Херсонська область,1,1,0
2025-06-29 00:00:00+00:00,Автономна Республіка Крим,1,0,1
2025-06-29 00:00:00+00:00,Донецька область,2,2,0
2025-06-29 00:00:00+00:00,Київська область,4,4,1
2025-06-29 00:00:00+00:00,Львівська область,2,2,0
2025-06-29 00:00:00+00:00,Миколаївська область,1,1,0
2025-06-29 00:00:00+00:00,Одеська область,1,1,0
2025-06-29 00:00:00+00:00,Полтавська область,1,0,1
2025-06-29 00:00:00+00:00,Харківська область,3,3,1
2025-06-29 00:00:00+00:00,Черкаська область,1,1,0
2025-06-30 00:00:00+00:00,Івано-Франківська область,1,1,0
2025-06-30 00:00:00+00:00,Автономна Республіка Крим,3,3,0
2025-06-30 00:00:00+00:00,Волинська область,1,1,0
2025-06-30 00:00:00+00:00,Дніпропетровська область,2,0,2
2025-06-30 00:00:00+00:00,Донецька область,2,1,1
2025-06-30 00:00:00+00:00,Запорізька область,1,1,0
2025-06-30 00:00:00+00:00,Київська область,4,4,0
2025-06-30 00:00:00+00:00,Луганська область,1,1,0
2025-06-30 00:00:00+00:00,Львівська область,3,2,1
2025-06-30 00:00:00+00:00,Миколаївська область,1,1,0
2025-06-30 00:00:00+00:00,Полтавська область,1,1,0
2025-06-30 00:00:00+00:00,Сумська область,2,1,1
2025-06-30 00:00:00+00:00,Харківська область,5,4,1
2025-06-30 00:00:00+00:00,Черкаська область,1,1,0
2025-06-30 00:00:00+00:00,Чернігівська область,1,1,0
2025-07-01 00:00:00+00:00,Дніпропетровська область,4,2,2
2025-07-01 00:00:00+00:00,Донецька область,2,1,1
2025-07-01 00:00:00+00:00,Запорізька область,6,4,2
2025-07-01 00:00:00+00:00,Київська область,3,3,0
2025-07-01 00:00:00+00:00,Луганська область,1,0,1
2025-07-01 00:00:00+00:00,Львівська область,1,0,1
2025-07-01 00:00:00+00:00,Миколаївська область,3,3,0
2025-07-01 00:00:00+00:00,Одеська область,1,1,0
2025-07-01 00:00:00+00:00,Сумська область,1,0,1
2025-07-01 00:00:00+00:00,Харківська область,3,2,1
2025-07-01 00:00:00+00:00,Херсонська область,2,2,0
2025-07-02 00:00:00+00:00,Дніпропетровська область,2,1,1
2025-07-02 00:00:00+00:00,Донецька область,1,0,1
2025-07-02 00:00:00+00:00,Житомирська область,1,1,0
2025-07-02 00:00:00+00:00,Запорізька область,2,2,0
2025-07-02 00:00:00+00:00,Київська область,4,4,0
2025-07-02 00:00:00+00:00,Миколаївська область,1,1,0
2025-07-02 00:00:00+00:00,Харківська область,3,2,1
2025-07-03 00:00:00+00:00,Автономна Республіка Крим,1,1,0
2025-07-03 00:00:00+00:00,Дніпропетровська область,1,0,1
2025-07-03 00:00:00+00:00,Житомирська область,6,6,0
2025-07-03 00:00:00+00:00,Закарпатська область,3,3,0
2025-07-03 00:00:00+00:00,Київська область,10,10,0
2025-07-03 00:00:00+00:00,Луганська область,1,1,0
2025-07-03 00:00:00+00:00,Миколаївська область,1,1,0
2025-07-03 00:00:00+00:00,Одеська область,3,3,0
2025-07-03 00:00:00+00:00,Полтавська область,3,3,0
2025-07-03 00:00:00+00:00,Харківська область,2,2,0
2025-07-03 00:00:00+00:00,Херсонська область,3,3,0
2025-07-04 00:00:00+00:00,Дніпропетровська область,2,2,0
2025-07-04 00:00:00+00:00,Донецька область,2,2,0
2025-07-04 00:00:00+00:00,Житомирська область,2,2,0
2025-07-04 00:00:00+00:00,Закарпатська область,1,1,0
2025-07-04 00:00:00+00:00,Київська область,20,16,4
2025-07-04 00:00:00+00:00,Луганська область,1,0,1
2025-07-04 00:00:00+00:00,Львівська область,2,2,0
2025-07-04 00:00:00+00:00,Полтавська область,3,3,0
2025-07-04 00:00:00+00:00,Харківська область,3,3,1
2025-07-05 00:00:00+00:00,Дніпропетровська область,3,3,0
2025-07-05 00:00:00+00:00,Київська область,8,8,2
2025-07-05 00:00:00+00:00,Миколаївська область,2,2,0
2025-07-05 00:00:00+00:00,Одеська область,1,1,0
2025-07-05 00:00:00+00:00,Харківська область,3,3,1
2025-07-05 00:00:00+00:00,Хмельницька область,1,1,0
2025-07-05 00:00:00+00:00,Чернігівська область,1,0,1
2025-07-06 00:00:00+00:00,Донецька область,1,1,1
2025-07-06 00:00:00+00:00,Запорізька область,5,5,0
2025-07-06 00:00:00+00:00,Київська область,7,5,2
2025-07-06 00:00:00+00:00,Львівська область,1,1,0
2025-07-06 00:00:00+00:00,Миколаївська область,4,4,0
2025-07-06 00:00:00+00:00,Одеська область,2,2,0
2025-07-06 00:00:00+00:00,Полтавська область,2,2,0
2025-07-06 00:00:00+00:00,Сумська область,1,1,0
2025-07-06 00:00:00+00:00,Харківська область,7,5,2
2025-07-07 00:00:00+00:00,Дніпропетровська область,1,1,0
2025-07-07 00:00:00+00:00,Донецька область,4,3,1
2025-07-07 00:00:00+00:00,Житомирська область,2,2,0
2025-07-07 00:00:00+00:00,Закарпатська область,1,1,0
2025-07-07 00:00:00+00:00,Запорізька область,8,7,1
2025-07-07 00:00:00+00:00,Київська область,1,1,0
2025-07-07 00:00:00+00:00,Львівська область,1,1,0
2025-07-07 00:00:00+00:00,Миколаївська область,3,3,0
2025-07-07 00:00:00+00:00,Одеська область,3,3,0
2025-07-07 00:00:00+00:00,Полтавська область,3,3,0
2025-07-07 00:00:00+00:00,Сумська область,1,1,0
2025-07-07 00:00:00+00:00,Харківська область,8,7,1
2025-07-08 00:00:00+00:00,Дніпропетровська область,1,1,0
2025-07-08 00:00:00+00:00,Донецька область,4,3,1
2025-07-08 00:00:00+00:00,Житомирська область,2,1,1
2025-07-08 00:00:00+00:00,Закарпатська область,1,1,0
2025-07-08 00:00:00+00:00,Київська область,6,3,3
2025-07-08 00:00:00+00:00,Миколаївська область,1,1,0
2025-07-08 00:00:00+00:00,Одеська область,2,2,0
2025-07-08 00:00:00+00:00,Рівненська область,1,1,0
2025-07-08 00:00:00+00:00,Сумська область,1,1,0
2025-07-09 00:00:00+00:00,Волинська область,6,6,0
2025-07-09 00:00:00+00:00,Донецька область,4,4,0
2025-07-09 00:00:00+00:00,Житомирська область,2,2,0
2025-07-09 00:00:00+00:00,Запорізька область,1,1,0
2025-07-09 00:00:00+00:00,Київська область,9,7,2
2025-07-09 00:00:00+00:00,Львівська область,1,1,0
2025-07-09 00:00:00+00:00,Одеська область,1,1,0
2025-07-09 00:00:00+00:00,Сумська область,1,1,0
2025-07-09 00:00:00+00:00,Хмельницька область,1,1,0
2025-07-10 00:00:00+00:00,Донецька область,2,2,0
2025-07-10 00:00:00+00:00,Запорізька область,1,1,0
2025-07-10 00:00:00+00:00,Київська область,12,12,0
2025-07-10 00:00:00+00:00,Львівська область,2,2,0
2025-07-10 00:00:00+00:00,Сумська область,1,1,0
2025-07-11 00:00:00+00:00,Волинська область,1,1,0
2025-07-11 00:00:00+00:00,Дніпропетровська область,1,1,0
2025-07-11 00:00:00+00:00,Донецька область,1,1,0
2025-07-11 00:00:00+00:00,Запорізька область,1,1,0
2025-07-11 00:00:00+00:00,Київська область,5,5,0
2025-07-11 00:00:00+00:00,Миколаївська область,1,1,0
2025-07-11 00:00:00+00:00,Одеська область,1,1,0
2025-07-11 00:00:00+00:00,Харківська область,3,3,1
2025-07-11 00:00:00+00:00,Херсонська область,3,2,1
2025-07-12 00:00:00+00:00,Волинська область,1,1,0
2025-07-12 00:00:00+00:00,Дніпропетровська область,1,1,0
2025-07-12 00:00:00+00:00,Донецька область,3,1,2
2025-07-12 00:00:00+00:00,Київська область,3,3,0
2025-07-12 00:00:00+00:00,Миколаївська область,2,2,0
2025-07-12 00:00:00+00:00,Одеська область,1,0,1
2025-07-12 00:00:00+00:00,Полтавська область,1,1,0
2025-07-12 00:00:00+00:00,Сумська область,2,0,2
2025-07-12 00:00:00+00:00,Харківська область,1,1,0
2025-07-12 00:00:00+00:00,Херсонська область,3,2,1
2025-07-12 00:00:00+00:00,Чернівецька область,1,1,0
2025-07-13 00:00:00+00:00,Волинська область,2,2,0
2025-07-13 00:00:00+00:00,Донецька область,2,1,1
2025-07-13 00:00:00+00:00,Київська область,1,0,1
2025-07-13 00:00:00+00:00,Полтавська область,1,1,0
2025-07-13 00:00:00+00:00,Харківська область,3,1,2
2025-07-13 00:00:00+00:00,Чернівецька область,2,1,1
2025-07-13 00:00:00+00:00,Чернігівська область,1,1,0
2025-07-14 00:00:00+00:00,Дніпропетровська область,2,2,0
2025-07-14 00:00:00+00:00,Донецька область,1,1,0
2025-07-14 00:00:00+00:00,Миколаївська область,1,1,0
2025-07-14 00:00:00+00:00,Сумська область,3,2,1
2025-07-14 00:00:00+00:00,Харківська область,1,0,1
2025-07-15 00:00:00+00:00,Донецька область,3,3,0
2025-07-15 00:00:00+00:00,Закарпатська область,1,1,0
2025-07-15 00:00:00+00:00,Запорізька область,2,1,1
2025-07-15 00:00:00+00:00,Київська область,1,0,1
2025-07-15 00:00:00+00:00,Миколаївська область,1,1,0
2025-07-15 00:00:00+00:00,Одеська область,1,1,0
2025-07-15 00:00:00+00:00,Чернігівська область,1,1,0
2025-07-16 00:00:00+00:00,Вінницька область,4,4,0
2025-07-16 00:00:00+00:00,Дніпропетровська область,1,0,1
2025-07-16 00:00:00+00:00,Донецька область,6,6,1
2025-07-16 00:00:00+00:00,Запорізька область,1,1,0
2025-07-16 00:00:00+00:00,Київська область,1,1,0
2025-07-16 00:00:00+00:00,Львівська область,1,0,1
2025-07-16 00:00:00+00:00,Миколаївська область,2,2,0
