day,oblast,alert_count,alert_minutes
2026-08-18 00:00:00+00:00,Запорізька область,4,112.98333333333332
2026-08-18 00:00:00+00:00,Київ,6,242.63333333333333
2026-08-18 00:00:00+00:00,Київська область,13,174.7
2026-08-18 00:00:00+00:00,Кіровоградська область,4,89.83333333333333
2026-08-18 00:00:00+00:00,Львівська область,5,100.5
2026-08-18 00:00:00+00:00,Миколаївська область,9,166.16666666666669
2026-08-18 00:00:00+00:00,Одеська область,4,91.06666666666666
2026-08-18 00:00:00+00:00,Полтавська область,5,309.4
2026-08-18 00:00:00+00:00,Рівненська область,1,8.65
2026-08-18 00:00:00+00:00,Сумська область,8,320.2166666666667
2026-08-18 00:00:00+00:00,Тернопільська область,1,17.45
2026-08-18 00:00:00+00:00,Харківська область,16,320.84999999999997
2026-08-18 00:00:00+00:00,Херсонська область,8,271.0833333333333
2026-08-18 00:00:00+00:00,Хмельницька область,1,30.0
2026-08-18 00:00:00+00:00,Черкаська область,4,136.33333333333334
2026-08-18 00:00:00+00:00,Чернівецька область,1,38.166666666666664
2026-08-18 00:00:00+00:00,Чернігівська область,7,185.78333333333333
2026-08-19 00:00:00+00:00,Волинська область,2,49.333333333333336
2026-08-19 00:00:00+00:00,Вінницька область,1,30.0
2026-08-19 00:00:00+00:00,Дніпропетровська область,11,416.1
2026-08-19 00:00:00+00:00,Донецька область,9,262.8333333333333
2026-08-19 00:00:00+00:00,Житомирська область,1,21.916666666666668
2026-08-19 00:00:00+00:00,Запорізька область,5,126.98333333333332
2026-08-19 00:00:00+00:00,Київ,1,30.0
2026-08-19 00:00:00+00:00,Київська область,4,111.78333333333333
2026-08-19 00:00:00+00:00,Кіровоградська область,1,102.16666666666667
2026-08-19 00:00:00+00:00,Львівська область,5,159.33333333333331
2026-08-19 00:00:00+00:00,Миколаївська область,7,71.25
2026-08-19 00:00:00+00:00,Одеська область,8,116.58333333333333
2026-08-19 00:00:00+00:00,Полтавська область,3,66.5
2026-08-19 00:00:00+00:00,Сумська область,9,146.35
2026-08-19 00:00:00+00:00,Тернопільська область,1,30.0
2026-08-19 00:00:00+00:00,Харківська область,16,290.15
2026-08-19 00:00:00+00:00,Херсонська область,6,114.48333333333333
2026-08-19 00:00:00+00:00,Хмельницька область,1,30.0
2026-08-19 00:00:00+00:00,Черкаська область,1,52.25
2026-08-19 00:00:00+00:00,Чернівецька область,1,34.5
2026-08-19 00:00:00+00:00,Чернігівська область,4,111.4
2026-08-20 00:00:00+00:00,Волинська область,1,296.0
2026-08-20 00:00:00+00:00,Вінницька область,4,314.8833333333333
2026-08-20 00:00:00+00:00,Дніпропетровська область,19,373.48333333333335
2026-08-20 00:00:00+00:00,Донецька область,4,151.13333333333333
2026-08-20 00:00:00+00:00,Житомирська область,4,114.73333333333333
2026-08-20 00:00:00+00:00,Запорізька область,7,228.31666666666666
2026-08-20 00:00:00+00:00,Київ,8,303.1
2026-08-20 00:00:00+00:00,Київська область,8,153.93333333333334
2026-08-20 00:00:00+00:00,Кіровоградська область,6,286.55
2026-08-20 00:00:00+00:00,Львівська область,5,140.5
2026-08-20 00:00:00+00:00,Миколаївська область,10,169.65
2026-08-20 00:00:00+00:00,Одеська область,7,316.2833333333333
2026-08-20 00:00:00+00:00,Полтавська область,7,337.3833333333333
2026-08-20 00:00:00+00:00,Рівненська область,4,50.08333333333333
2026-08-20 00:00:00+00:00,Сумська область,9,499.5
2026-08-20 00:00:00+00:00,Тернопільська область,1,22.9
2026-08-20 00:00:00+00:00,Харківська область,25,367.18333333333334
2026-08-20 00:00:00+00:00,Херсонська область,7,175.11666666666667
2026-08-20 00:00:00+00:00,Хмельницька область,2,170.86666666666667
2026-08-20 00:00:00+00:00,Черкаська область,5,226.78333333333333
2026-08-20 00:00:00+00:00,Чернігівська область,3,138.08333333333334
2026-08-21 00:00:00+00:00,Волинська область,2,324.0
2026-08-21 00:00:00+00:00,Дніпропетровська область,21,325.43333333333334
2026-08-21 00:00:00+00:00,Донецька область,4,201.25
2026-08-21 00:00:00+00:00,Житомирська область,1,30.0
2026-08-21 00:00:00+00:00,Запорізька область,7,194.95
2026-08-21 00:00:00+00:00,Київ,2,44.733333333333334
2026-08-21 00:00:00+00:00,Київська область,4,108.2
2026-08-21 00:00:00+00:00,Кіровоградська область,3,119.66666666666666
2026-08-21 00:00:00+00:00,Львівська область,5,130.83333333333334
2026-08-21 00:00:00+00:00,Миколаївська область,10,236.08333333333334
2026-08-21 00:00:00+00:00,Одеська область,9,130.63333333333333
2026-08-21 00:00:00+00:00,Полтавська область,6,163.55
2026-08-21 00:00:00+00:00,Сумська область,16,404.45
2026-08-21 00:00:00+00:00,Харківська область,18,378.53333333333336
2026-08-21 00:00:00+00:00,Херсонська область,7,154.7
2026-08-21 00:00:00+00:00,Черкаська область,1,644.3166666666667
2026-08-21 00:00:00+00:00,Чернігівська область,8,356.68333333333334
2026-08-22 00:00:00+00:00,Волинська область,5,137.85
2026-08-22 00:00:00+00:00,Дніпропетровська область,20,391.5333333333333
2026-08-22 00:00:00+00:00,Донецька область,5,94.75
2026-08-22 00:00:00+00:00,Житомирська область,3,64.33333333333333
2026-08-22 00:00:00+00:00,Запорізька область,5,136.88333333333333
2026-08-22 00:00:00+00:00,Київ,4,119.56666666666666
2026-08-22 00:00:00+00:00,Київська область,6,123.96666666666667
2026-08-22 00:00:00+00:00,Кіровоградська область,3,81.65
2026-08-22 00:00:00+00:00,Львівська область,5,191.66666666666666
2026-08-22 00:00:00+00:00,Миколаївська область,11,316.23333333333335
2026-08-22 00:00:00+00:00,Одеська область,14,198.95
2026-08-22 00:00:00+00:00,Полтавська область,7,208.06666666666666
2026-08-22 00:00:00+00:00,Сумська область,6,123.36666666666666
2026-08-22 00:00:00+00:00,Харківська область,13,224.93333333333334
2026-08-22 00:00:00+00:00,Херсонська область,5,51.666666666666664
2026-08-22 00:00:00+00:00,Черкаська область,5,61.68333333333333
2026-08-22 00:00:00+00:00,Чернігівська область,10,407.78333333333336
2026-08-23 00:00:00+00:00,Волинська область,7,323.3333333333333
2026-08-23 00:00:00+00:00,Дніпропетровська область,21,531.6
2026-08-23 00:00:00+00:00,Донецька область,3,265.68333333333334
2026-08-23 00:00:00+00:00,Запорізька область,6,104.83333333333333
2026-08-23 00:00:00+00:00,Київ,1,22.966666666666665
2026-08-23 00:00:00+00:00,Київська область,2,35.166666666666664
2026-08-23 00:00:00+00:00,Кіровоградська область,4,112.5
2026-08-23 00:00:00+00:00,Львівська область,6,234.5
2026-08-23 00:00:00+00:00,Миколаївська область,11,385.21666666666664
2026-08-23 00:00:00+00:00,Одеська область,12,211.61666666666665
2026-08-23 00:00:00+00:00,Полтавська область,6,133.6
2026-08-23 00:00:00+00:00,Сумська область,7,218.91666666666666
2026-08-23 00:00:00+00:00,Харківська область,18,233.53333333333333
2026-08-23 00:00:00+00:00,Херсонська область,6,121.43333333333334
2026-08-23 00:00:00+00:00,Черкаська область,3,123.33333333333334
2026-08-23 00:00:00+00:00,Чернігівська область,14,614.4166666666666
2026-08-24 00:00:00+00:00,Волинська область,2,109.33333333333333
2026-08-24 00:00:00+00:00,Дніпропетровська область,20,392.15
2026-08-24 00:00:00+00:00,Донецька область,6,247.6
2026-08-24 00:00:00+00:00,Запорізька область,7,155.38333333333333
2026-08-24 00:00:00+00:00,Київ,2,32.21666666666667
2026-08-24 00:00:00+00:00,Київська область,3,55.833333333333336
2026-08-24 00:00:00+00:00,Кіровоградська область,2,54.33333333333333
2026-08-24 00:00:00+00:00,Львівська область,7,397.16666666666663
2026-08-24 00:00:00+00:00,Миколаївська область,13,373.55
2026-08-24 00:00:00+00:00,Одеська область,13,354.7166666666667
2026-08-24 00:00:00+00:00,Полтавська область,6,144.03333333333333
2026-08-24 00:00:00+00:00,Сумська область,9,175.1
2026-08-24 00:00:00+00:00,Харківська область,17,264.1166666666667
2026-08-24 00:00:00+00:00,Херсонська область,5,68.13333333333334
2026-08-24 00:00:00+00:00,Черкаська область,2,86.66666666666666
2026-08-24 00:00:00+00:00,Чернігівська область,12,307.75
2026-08-25 00:00:00+00:00,Волинська область,1,27.333333333333332
2026-08-25 00:00:00+00:00,Дніпропетровська область,28,331.05
2026-08-25 00:00:00+00:00,Донецька область,2,38.46666666666667
2026-08-25 00:00:00+00:00,Житомирська область,1,30.0
2026-08-25 00:00:00+00:00,Запорізька область,5,208.48333333333335
2026-08-25 00:00:00+00:00,Київ,2,60.0
2026-08-25 00:00:00+00:00,Київська область,5,152.55
2026-08-25 00:00:00+00:00,Кіровоградська область,6,178.5
2026-08-25 00:00:00+00:00,Львівська область,6,174.16666666666666
2026-08-25 00:00:00+00:00,Миколаївська область,9,290.95
2026-08-25 00:00:00+00:00,Одеська область,11,181.41666666666669
2026-08-25 00:00:00+00:00,Полтавська область,9,280.7166666666667
2026-08-25 00:00:00+00:00,Сумська область,8,172.95
2026-08-25 00:00:00+00:00,Харківська область,15,299.48333333333335
2026-08-25 00:00:00+00:00,Херсонська область,9,156.13333333333333
2026-08-25 00:00:00+00:00,Черкаська область,3,160.83333333333334
2026-08-25 00:00:00+00:00,Чернігівська область,12,372.2833333333333
2026-08-26 00:00:00+00:00,Волинська область,4,275.16666666666663
2026-08-26 00:00:00+00:00,Вінницька область,1,27.7
2026-08-26 00:00:00+00:00,Дніпропетровська область,17,340.01666666666665
2026-08-26 00:00:00+00:00,Донецька область,5,153.21666666666667
2026-08-26 00:00:00+00:00,Запорізька область,6,271.35
2026-08-26 00:00:00+00:00,Київ,3,82.0
2026-08-26 00:00:00+00:00,Київська область,4,129.73333333333332
2026-08-26 00:00:00+00:00,Кіровоградська область,4,156.96666666666667
2026-08-26 00:00:00+00:00,Львівська область,8,434.3333333333333
2026-08-26 00:00:00+00:00,Миколаївська область,14,404.43333333333334
2026-08-26 00:00:00+00:00,Одеська область,15,270.4
2026-08-26 00:00:00+00:00,Полтавська область,5,196.88333333333333
2026-08-26 00:00:00+00:00,Сумська область,9,399.6333333333333
2026-08-26 00:00:00+00:00,Харківська область,13,233.53333333333333
2026-08-26 00:00:00+00:00,Херсонська область,7,226.46666666666667
2026-08-26 00:00:00+00:00,Хмельницька область,1,22.816666666666666
2026-08-26 00:00:00+00:00,Чернігівська область,13,254.79999999999998
2026-08-27 00:00:00+00:00,Волинська область,6,192.51666666666665
2026-08-27 00:00:00+00:00,Вінницька область,6,49.75
2026-08-27 00:00:00+00:00,Дніпропетровська область,19,291.15
2026-08-27 00:00:00+00:00,Донецька область,5,116.16666666666667
2026-08-27 00:00:00+00:00,Житомирська область,5,61.81666666666667
2026-08-27 00:00:00+00:00,Запорізька область,11,272.83333333333337
2026-08-27 00:00:00+00:00,Київ,5,290.7
2026-08-27 00:00:00+00:00,Київська область,16,177.81666666666666
2026-08-27 00:00:00+00:00,Кіровоградська область,9,180.43333333333334
2026-08-27 00:00:00+00:00,Львівська область,7,192.66666666666666
2026-08-27 00:00:00+00:00,Миколаївська область,12,331.1666666666667
2026-08-27 00:00:00+00:00,Одеська область,12,151.96666666666667
2026-08-27 00:00:00+00:00,Полтавська область,8,239.76666666666668
2026-08-27 00:00:00+00:00,Рівненська область,3,31.71666666666667
2026-08-27 00:00:00+00:00,Сумська область,9,277.6
2026-08-27 00:00:00+00:00,Харківська область,14,345.9666666666667
2026-08-27 00:00:00+00:00,Херсонська область,5,150.6
2026-08-27 00:00:00+00:00,Хмельницька область,2,224.48333333333332
2026-08-27 00:00:00+00:00,Черкаська область,7,342.05
2026-08-27 00:00:00+00:00,Чернігівська область,6,440.6166666666667
2026-08-28 00:00:00+00:00,Волинська область,5,132.28333333333333
2026-08-28 00:00:00+00:00,Вінницька область,5,50.88333333333334
2026-08-28 00:00:00+00:00,Дніпропетровська область,31,350.8666666666667
2026-08-28 00:00:00+00:00,Донецька область,7,298.98333333333335
2026-08-28 00:00:00+00:00,Житомирська область,1,75.16666666666667
2026-08-28 00:00:00+00:00,Запорізька область,6,87.28333333333333
2026-08-28 00:00:00+00:00,Київ,6,70.51666666666667
2026-08-28 00:00:00+00:00,Київська область,17,158.71666666666667
2026-08-28 00:00:00+00:00,Кіровоградська область,9,386.5
2026-08-28 00:00:00+00:00,Львівська область,9,267.6666666666667
2026-08-28 00:00:00+00:00,Миколаївська область,10,265.56666666666666
2026-08-28 00:00:00+00:00,Одеська область,6,137.13333333333333
2026-08-28 00:00:00+00:00,Полтавська область,10,201.01666666666665
2026-08-28 00:00:00+00:00,Рівненська область,1,11.2
2026-08-28 00:00:00+00:00,Сумська область,12,270.98333333333335
2026-08-28 00:00:00+00:00,Тернопільська область,1,1440.0
2026-08-28 00:00:00+00:00,Харківська область,23,286.1333333333333
2026-08-28 00:00:00+00:00,Херсонська область,6,113.3
2026-08-28 00:00:00+00:00,Хмельницька область,1,38.166666666666664
2026-08-28 00:00:00+00:00,Черкаська область,5,371.7
2026-08-28 00:00:00+00:00,Чернігівська область,9,282.5833333333333
2026-08-29 00:00:00+00:00,Волинська область,7,943.0
2026-08-29 00:00:00+00:00,Вінницька область,1,57.85
2026-08-29 00:00:00+00:00,Дніпропетровська область,28,485.93333333333334
2026-08-29 00:00:00+00:00,Донецька область,5,141.51666666666665
2026-08-29 00:00:00+00:00,Житомирська область,1,37.166666666666664
2026-08-29 00:00:00+00:00,Запорізька область,6,155.61666666666667
2026-08-29 00:00:00+00:00,Київ,7,261.8833333333333
2026-08-29 00:00:00+00:00,Київська область,13,244.08333333333334
2026-08-29 00:00:00+00:00,Кіровоградська область,8,444.08333333333337
2026-08-29 00:00:00+00:00,Львівська область,7,374.83333333333337
2026-08-29 00:00:00+00:00,Миколаївська область,14,313.5
2026-08-29 00:00:00+00:00,Одеська область,9,127.56666666666668
2026-08-29 00:00:00+00:00,Полтавська область,9,378.5
2026-08-29 00:00:00+00:00,Сумська область,11,192.43333333333334
2026-08-29 00:00:00+00:00,Харківська область,19,373.75
2026-08-29 00:00:00+00:00,Херсонська область,8,358.5
2026-08-29 00:00:00+00:00,Черкаська область,10,521.2
2026-08-29 00:00:00+00:00,Чернігівська область,7,359.53333333333336
2026-08-30 00:00:00+00:00,Івано-Франківська область,1,30.0
2026-08-30 00:00:00+00:00,Волинська область,6,237.45000000000002
2026-08-30 00:00:00+00:00,Вінницька область,7,171.86666666666667
2026-08-30 00:00:00+00:00,Дніпропетровська область,20,384.28333333333336
2026-08-30 00:00:00+00:00,Донецька область,2,141.03333333333333
2026-08-30 00:00:00+00:00,Житомирська область,8,189.21666666666667
2026-08-30 00:00:00+00:00,Запорізька область,5,188.11666666666667
2026-08-30 00:00:00+00:00,Київ,5,156.33333333333334
2026-08-30 00:00:00+00:00,Київська область,16,154.53333333333333
2026-08-30 00:00:00+00:00,Кіровоградська область,9,292.06666666666666
2026-08-30 00:00:00+00:00,Львівська область,8,456.5
2026-08-30 00:00:00+00:00,Миколаївська область,15,432.5333333333333
2026-08-30 00:00:00+00:00,Одеська область,13,208.68333333333334
2026-08-30 00:00:00+00:00,Полтавська область,8,322.1
2026-08-30 00:00:00+00:00,Рівненська область,3,64.5
2026-08-30 00:00:00+00:00,Сумська область,7,167.63333333333333
2026-08-30 00:00:00+00:00,Харківська область,19,376.45
2026-08-30 00:00:00+00:00,Херсонська область,13,224.91666666666669
2026-08-30 00:00:00+00:00,Хмельницька область,1,31.333333333333332
2026-08-30 00:00:00+00:00,Черкаська область,9,423.76666666666665
2026-08-30 00:00:00+00:00,Чернігівська область,5,244.13333333333333
2026-08-31 00:00:00+00:00,Волинська область,6,305.8333333333333
2026-08-31 00:00:00+00:00,Вінницька область,2,128.83333333333334
2026-08-31 00:00:00+00:00,Дніпропетровська область,18,418.3833333333333
2026-08-31 00:00:00+00:00,Донецька область,3,168.95
2026-08-31 00:00:00+00:00,Житомирська область,6,136.5
2026-08-31 00:00:00+00:00,Запорізька область,5,122.4
2026-08-31 00:00:00+00:00,Київ,8,115.76666666666668
2026-08-31 00:00:00+00:00,Київська область,17,253.58333333333334
2026-08-31 00:00:00+00:00,Кіровоградська область,7,135.66666666666669
2026-08-31 00:00:00+00:00,Львівська область,4,372.1666666666667
2026-08-31 00:00:00+00:00,Миколаївська область,14,440.5333333333333
2026-08-31 00:00:00+00:00,Одеська область,8,92.6
2026-08-31 00:00:00+00:00,Полтавська область,9,290.75
2026-08-31 00:00:00+00:00,Рівненська область,2,46.0
2026-08-31 00:00:00+00:00,Сумська область,9,407.31666666666666
2026-08-31 00:00:00+00:00,Харківська область,15,353.73333333333335
2026-08-31 00:00:00+00:00,Херсонська область,10,296.4166666666667
2026-08-31 00:00:00+00:00,Хмельницька область,2,88.83333333333334
2026-08-31 00:00:00+00:00,Черкаська область,6,225.71666666666667
2026-08-31 00:00:00+00:00,Чернівецька область,1,62.333333333333336
2026-08-31 00:00:00+00:00,Чернігівська область,9,352.83333333333337
2026-09-01 00:00:00+00:00,Івано-Франківська область,1,9.5
2026-09-01 00:00:00+00:00,Волинська область,2,78.66666666666666
2026-09-01 00:00:00+00:00,Вінницька область,6,95.63333333333333
2026-09-01 00:00:00+00:00,Дніпропетровська область,16,337.98333333333335
2026-09-01 00:00:00+00:00,Донецька область,2,60.0
2026-09-01 00:00:00+00:00,Запорізька область,5,269.8666666666667
2026-09-01 00:00:00+00:00,Київ,6,103.76666666666667
2026-09-01 00:00:00+00:00,Київська область,13,122.91666666666666
2026-09-01 00:00:00+00:00,Кіровоградська область,9,180.4
2026-09-01 00:00:00+00:00,Львівська область,9,187.83333333333331
2026-09-01 00:00:00+00:00,Миколаївська область,11,265.8333333333333
2026-09-01 00:00:00+00:00,Одеська область,10,132.65
2026-09-01 00:00:00+00:00,Полтавська область,9,229.53333333333333
2026-09-01 00:00:00+00:00,Рівненська область,1,30.0
2026-09-01 00:00:00+00:00,Сумська область,13,526.3166666666667
2026-09-01 00:00:00+00:00,Тернопільська область,3,51.21666666666667
2026-09-01 00:00:00+00:00,Харківська область,19,364.4
2026-09-01 00:00:00+00:00,Херсонська область,8,259.0
2026-09-01 00:00:00+00:00,Хмельницька область,3,37.96666666666667
2026-09-01 00:00:00+00:00,Черкаська область,5,124.78333333333333
2026-09-01 00:00:00+00:00,Чернівецька область,3,22.5
2026-09-01 00:00:00+00:00,Чернігівська область,13,383.56666666666666
2026-09-02 00:00:00+00:00,Волинська область,5,332.0
2026-09-02 00:00:00+00:00,Вінницька область,3,38.96666666666667
2026-09-02 00:00:00+00:00,Дніпропетровська область,19,283.1
2026-09-02 00:00:00+00:00,Донецька область,5,206.05
2026-09-02 00:00:00+00:00,Житомирська область,4,109.5
2026-09-02 00:00:00+00:00,Запорізька область,5,233.85
2026-09-02 00:00:00+00:00,Київ,8,187.75
2026-09-02 00:00:00+00:00,Київська область,12,139.48333333333332
2026-09-02 00:00:00+00:00,Кіровоградська область,6,238.2
2026-09-02 00:00:00+00:00,Львівська область,5,238.5
2026-09-02 00:00:00+00:00,Миколаївська область,13,263.68333333333334
2026-09-02 00:00:00+00:00,Одеська область,13,268.0666666666667
2026-09-02 00:00:00+00:00,Полтавська область,13,362.78333333333336
2026-09-02 00:00:00+00:00,Рівненська область,2,44.63333333333333
2026-09-02 00:00:00+00:00,Сумська область,9,298.6166666666667
2026-09-02 00:00:00+00:00,Тернопільська область,1,27.883333333333333
2026-09-02 00:00:00+00:00,Харківська область,18,316.8666666666667
2026-09-02 00:00:00+00:00,Херсонська область,6,160.43333333333334
2026-09-02 00:00:00+00:00,Хмельницька область,4,127.23333333333333
2026-09-02 00:00:00+00:00,Черкаська область,10,248.21666666666667
2026-09-02 00:00:00+00:00,Чернівецька область,2,85.33333333333333
2026-09-02 00:00:00+00:00,Чернігівська область,8,197.9
2026-09-03 00:00:00+00:00,Волинська область,4,77.78333333333333
2026-09-03 00:00:00+00:00,Вінницька область,5,94.63333333333333
2026-09-03 00:00:00+00:00,Дніпропетровська область,25,481.6333333333333
2026-09-03 00:00:00+00:00,Донецька область,4,195.3
2026-09-03 00:00:00+00:00,Житомирська область,4,133.1
2026-09-03 00:00:00+00:00,Запорізька область,7,187.48333333333335
2026-09-03 00:00:00+00:00,Київ,7,375.6
2026-09-03 00:00:00+00:00,Київська область,10,146.56666666666666
2026-09-03 00:00:00+00:00,Кіровоградська область,7,489.9166666666667
2026-09-03 00:00:00+00:00,Львівська область,8,345.5
2026-09-03 00:00:00+00:00,Миколаївська область,11,342.9
2026-09-03 00:00:00+00:00,Одеська область,15,226.75
2026-09-03 00:00:00+00:00,Полтавська область,7,337.48333333333335
2026-09-03 00:00:00+00:00,Рівненська область,2,30.833333333333336
2026-09-03 00:00:00+00:00,Сумська область,16,729.9
2026-09-03 00:00:00+00:00,Тернопільська область,1,4.45
2026-09-03 00:00:00+00:00,Харківська область,18,421.51666666666665
2026-09-03 00:00:00+00:00,Херсонська область,8,477.45
2026-09-03 00:00:00+00:00,Черкаська область,8,355.8
2026-09-03 00:00:00+00:00,Чернігівська область,7,502.4
2026-09-04 00:00:00+00:00,Волинська область,3,73.41666666666667
2026-09-04 00:00:00+00:00,Вінницька область,4,86.18333333333334
2026-09-04 00:00:00+00:00,Дніпропетровська область,18,255.91666666666666
2026-09-04 00:00:00+00:00,Житомирська область,3,73.71666666666667
2026-09-04 00:00:00+00:00,Запорізька область,8,306.6
2026-09-04 00:00:00+00:00,Київ,7,204.31666666666666
2026-09-04 00:00:00+00:00,Київська область,14,207.46666666666667
2026-09-04 00:00:00+00:00,Кіровоградська область,9,270.3833333333333
2026-09-04 00:00:00+00:00,Львівська область,6,279.6666666666667
2026-09-04 00:00:00+00:00,Миколаївська область,11,215.36666666666667
2026-09-04 00:00:00+00:00,Одеська область,8,250.8
2026-09-04 00:00:00+00:00,Полтавська область,6,181.86666666666667
2026-09-04 00:00:00+00:00,Рівненська область,1,8.066666666666666
2026-09-04 00:00:00+00:00,Сумська область,12,503.1333333333333
2026-09-04 00:00:00+00:00,Харківська область,18,294.8333333333333
2026-09-04 00:00:00+00:00,Херсонська область,7,152.38333333333333
2026-09-04 00:00:00+00:00,Черкаська область,5,297.9166666666667
2026-09-04 00:00:00+00:00,Чернігівська область,4,180.86666666666667
2026-09-05 00:00:00+00:00,Волинська область,5,396.33333333333337
2026-09-05 00:00:00+00:00,Вінницька область,2,78.75
2026-09-05 00:00:00+00:00,Дніпропетровська область,15,254.96666666666667
2026-09-05 00:00:00+00:00,Донецька область,6,416.06666666666666
2026-09-05 00:00:00+00:00,Житомирська область,4,76.15
2026-09-05 00:00:00+00:00,Запорізька область,4,308.1166666666667
2026-09-05 00:00:00+00:00,Київ,4,231.16666666666666
2026-09-05 00:00:00+00:00,Київська область,11,168.46666666666667
2026-09-05 00:00:00+00:00,Кіровоградська область,6,289.7
2026-09-05 00:00:00+00:00,Львівська область,7,241.0
2026-09-05 00:00:00+00:00,Миколаївська область,10,263.03333333333336
2026-09-05 00:00:00+00:00,Одеська область,9,126.08333333333334
2026-09-05 00:00:00+00:00,Полтавська область,7,229.18333333333334
2026-09-05 00:00:00+00:00,Рівненська область,2,35.46666666666667
2026-09-05 00:00:00+00:00,Сумська область,6,221.61666666666667
2026-09-05 00:00:00+00:00,Харківська область,11,221.75
2026-09-05 00:00:00+00:00,Херсонська область,6,150.15
2026-09-05 00:00:00+00:00,Хмельницька область,2,50.46666666666667
2026-09-05 00:00:00+00:00,Черкаська область,4,193.5
2026-09-05 00:00:00+00:00,Чернівецька область,1,46.5
2026-09-05 00:00:00+00:00,Чернігівська область,6,227.58333333333334
2026-09-06 00:00:00+00:00,Волинська область,3,94.33333333333333
2026-09-06 00:00:00+00:00,Дніпропетровська область,19,207.83333333333334
2026-09-06 00:00:00+00:00,Донецька область,2,40.28333333333333
2026-09-06 00:00:00+00:00,Запорізька область,5,160.66666666666666
2026-09-06 00:00:00+00:00,Київ,1,30.0
2026-09-06 00:00:00+00:00,Київська область,3,53.11666666666667
2026-09-06 00:00:00+00:00,Кіровоградська область,5,133.16666666666669
2026-09-06 00:00:00+00:00,Львівська область,2,59.33333333333333
2026-09-06 00:00:00+00:00,Миколаївська область,10,450.25
2026-09-06 00:00:00+00:00,Одеська область,8,99.3
2026-09-06 00:00:00+00:00,Полтавська область,8,207.28333333333333
2026-09-06 00:00:00+00:00,Сумська область,8,232.36666666666667
2026-09-06 00:00:00+00:00,Харківська область,21,272.6166666666667
2026-09-06 00:00:00+00:00,Херсонська область,10,228.5
2026-09-06 00:00:00+00:00,Черкаська область,1,28.833333333333332
2026-09-06 00:00:00+00:00,Чернігівська область,6,223.75
2026-09-07 00:00:00+00:00,Волинська область,4,448.3333333333333
2026-09-07 00:00:00+00:00,Вінницька область,2,41.85
2026-09-07 00:00:00+00:00,Дніпропетровська область,26,287.56666666666666
2026-09-07 00:00:00+00:00,Донецька область,8,432.98333333333335
2026-09-07 00:00:00+00:00,Запорізька область,9,233.65
2026-09-07 00:00:00+00:00,Київ,2,99.1
2026-09-07 00:00:00+00:00,Київська область,7,145.7
2026-09-07 00:00:00+00:00,Кіровоградська область,4,130.56666666666666
2026-09-07 00:00:00+00:00,Львівська область,4,108.83333333333334
2026-09-07 00:00:00+00:00,Миколаївська область,13,292.3833333333333
2026-09-07 00:00:00+00:00,Одеська область,9,98.16666666666667
2026-09-07 00:00:00+00:00,Полтавська область,9,139.38333333333335
2026-09-07 00:00:00+00:00,Сумська область,8,263.3333333333333
2026-09-07 00:00:00+00:00,Харківська область,19,327.3666666666667
2026-09-07 00:00:00+00:00,Херсонська область,4,135.28333333333333
2026-09-07 00:00:00+00:00,Черкаська область,2,32.88333333333333
2026-09-07 00:00:00+00:00,Чернігівська область,6,153.01666666666665
2026-09-08 00:00:00+00:00,Івано-Франківська область,1,30.0
2026-09-08 00:00:00+00:00,Волинська область,5,222.33333333333334
2026-09-08 00:00:00+00:00,Вінницька область,3,225.35
2026-09-08 00:00:00+00:00,Дніпропетровська область,23,278.6666666666667
2026-09-08 00:00:00+00:00,Донецька область,7,303.6333333333333
2026-09-08 00:00:00+00:00,Житомирська область,5,226.73333333333332
2026-09-08 00:00:00+00:00,Запорізька область,9,153.26666666666665
2026-09-08 00:00:00+00:00,Київ,3,31.46666666666667
2026-09-08 00:00:00+00:00,Київська область,8,98.31666666666666
2026-09-08 00:00:00+00:00,Кіровоградська область,5,250.06666666666666
2026-09-08 00:00:00+00:00,Львівська область,3,114.68333333333334
2026-09-08 00:00:00+00:00,Миколаївська область,8,248.54999999999998
2026-09-08 00:00:00+00:00,Одеська область,8,190.76666666666668
2026-09-08 00:00:00+00:00,Полтавська область,5,117.35
2026-09-08 00:00:00+00:00,Рівненська область,1,30.0
2026-09-08 00:00:00+00:00,Сумська область,9,297.66666666666663
2026-09-08 00:00:00+00:00,Харківська область,23,339.4666666666667
2026-09-08 00:00:00+00:00,Херсонська область,5,322.4
2026-09-08 00:00:00+00:00,Черкаська область,5,244.21666666666667
2026-09-08 00:00:00+00:00,Чернівецька область,1,78.0
2026-09-08 00:00:00+00:00,Чернігівська область,6,285.2833333333333
2026-09-09 00:00:00+00:00,Волинська область,3,229.16666666666669
2026-09-09 00:00:00+00:00,Вінницька область,3,71.81666666666666
2026-09-09 00:00:00+00:00,Дніпропетровська область,21,318.8833333333333
2026-09-09 00:00:00+00:00,Донецька область,3,260.31666666666666
2026-09-09 00:00:00+00:00,Житомирська область,3,130.65
2026-09-09 00:00:00+00:00,Запорізька область,5,369.2
2026-09-09 00:00:00+00:00,Київ,4,444.0
2026-09-09 00:00:00+00:00,Київська область,8,79.76666666666667
2026-09-09 00:00:00+00:00,Кіровоградська область,5,467.51666666666665
2026-09-09 00:00:00+00:00,Львівська область,4,110.66666666666666
2026-09-09 00:00:00+00:00,Миколаївська область,13,290.58333333333337
2026-09-09 00:00:00+00:00,Одеська область,3,99.16666666666666
